기준_년분기_코드,YYYYMM,행정동코드,행정동_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가
20243.0,202411,1159065100,사당5동,152,992,235,65,0,0,54,236865044
20243.0,202411,1159066000,대방동,400,2270,1234,69,75,27,59,298699197
20243.0,202411,1159067000,신대방1동,137,752,368,145,73,0,65,364550843
20243.0,202411,1159068000,신대방2동,201,1087,591,55,45,39,63,251765063
20243.0,202411,1162052500,보라매동,373,2346,869,29,2,14,56,172943925
20243.0,202411,1162054500,청림동,86,436,241,157,0,0,65,385697578
20243.0,202411,1162056500,성현동,231,1294,603,251,1,0,62,298426271
20243.0,202411,1162057500,행운동,275,1721,528,83,3,0,54,191099630
20243.0,202411,1162058500,낙성대동,160,866,520,109,6,1,60,208911225
20243.0,202411,1162059500,청룡동,284,1551,659,116,1,0,58,236901122
20243.0,202411,1162060500,은천동,419,2580,792,192,14,0,55,194533013
20243.0,202411,1162061500,중앙동,165,1048,382,30,3,0,55,187439002
20243.0,202411,1162062500,인헌동,558,3411,1071,44,14,0,56,167112659
20243.0,202411,1162063000,남현동,300,1421,1086,172,109,14,68,279230984
20243.0,202411,1162064500,서원동,400,2725,632,17,1,0,50,141892270
20243.0,202411,1162065500,신원동,213,1522,193,9,1,0,45,127885490
20243.0,202411,1162066500,서림동,249,1622,397,82,0,0,53,150101841
20243.0,202411,1162068500,신사동,212,1428,397,20,2,3,53,179861474
20243.0,202411,1162069500,신림동,170,1285,104,2,0,0,39,149769580
20243.0,202411,1162071500,난향동,119,604,349,173,0,0,68,265144367
20243.0,202411,1162072500,조원동,180,1362,339,31,0,0,47,180171868
20243.0,202411,1162073500,대학동,114,772,418,12,0,0,56,190916533
20243.0,202411,1162074500,삼성동,129,882,424,67,0,0,61,217897987
20243.0,202411,1162076500,미성동,430,3197,639,112,75,0,54,181369844
20243.0,202411,1162077500,난곡동,495,4290,408,16,3,0,48,136234258
20243.0,202411,1165051000,서초1동,231,984,571,295,185,169,78,517775264
20243.0,202411,1165052000,서초2동,92,349,328,107,113,55,81,728752470
20243.0,202411,1165053000,서초3동,449,1982,909,591,435,513,87,592793964
20243.0,202411,1165053100,서초4동,102,99,484,358,159,81,105,1515744780
20243.0,202411,1165054000,잠원동,157,600,571,193,232,82,82,1005807544
20243.0,202411,1165055000,반포본동,101,0,415,467,318,24,106,2672553922
20243.0,202411,1165056000,반포1동,269,1662,575,167,114,186,65,783794215
20243.0,202411,1165057000,반포2동,52,124,261,68,60,96,107,2447858537
20243.0,202411,1165058000,반포3동,68,108,363,188,111,24,97,1852605615
20243.0,202411,1165058100,반포4동,355,698,732,314,490,775,121,790172163
20243.0,202411,1165059000,방배본동,288,1070,412,237,219,514,98,740666457
20243.0,202411,1165060000,방배1동,355,2030,714,182,118,114,62,432020432
20243.0,202411,1165061000,방배2동,349,1404,871,273,91,32,65,528513471
20243.0,202411,1165062000,방배3동,367,1499,592,372,252,230,73,685949227
20243.0,202411,1165062100,방배4동,499,2241,842,357,202,645,82,576507140
20243.0,202411,1165065100,양재1동,465,2520,1265,493,137,261,81,571532117
20243.0,202411,1165065200,양재2동,507,3432,1201,89,94,23,56,302331031
20243.0,202411,1165066000,내곡동,90,453,350,201,4,9,82,892412998
20243.0,202411,1168051000,신사동,137,559,214,227,167,141,82,1000774827
20243.0,202411,1168052100,논현1동,467,3200,520,203,162,261,65,409434418
20243.0,202411,1168053100,논현2동,364,1881,757,375,118,222,75,559871538
20243.0,202411,1168054500,압구정동,173,362,370,367,391,342,115,1709243568
20243.0,202411,1168056500,청담동,330,961,669,379,385,814,110,1225412764
20243.0,202411,1168058000,삼성1동,189,487,583,255,188,242,98,1078530686
20243.0,202411,1168059000,삼성2동,389,2247,784,378,218,109,66,614869178
20243.0,202411,1168060000,대치1동,96,120,406,271,247,45,109,2038380761
20243.0,202411,1168061000,대치2동,190,573,753,369,58,74,84,1087778286
20243.0,202411,1168063000,대치4동,403,2838,606,152,63,36,52,348340499
20243.0,202411,1168064000,역삼1동,666,5243,846,310,114,129,52,307439893
20243.0,202411,1168065000,역삼2동,338,2240,840,246,205,81,64,689282358
20243.0,202411,1168065500,도곡1동,164,519,424,293,145,233,97,896100276
20243.0,202411,1168065600,도곡2동,126,297,453,300,174,88,96,1449913427
20243.0,202411,1168066000,개포1동,34,75,62,57,56,67,103,1223110587
20243.0,202411,1168067000,개포2동,126,499,499,71,70,2,72,1193422232
20243.0,202411,1168069000,개포4동,370,2382,747,48,120,90,58,374558594
20243.0,202411,1168070000,세곡동,208,1147,902,465,0,6,76,816718603
20243.0,202411,1168072000,일원본동,116,398,797,117,94,0,81,1238926136
20243.0,202411,1168073000,일원1동,202,1260,124,13,16,1,51,353811956
20243.0,202411,1168074000,일원2동,61,320,248,72,34,16,71,1181049180
20243.0,202411,1168075000,수서동,56,386,102,92,51,5,67,831470238
20243.0,202411,1171051000,풍납1동,109,502,313,27,0,0,58,248265751
20243.0,202411,1171052000,풍납2동,216,1359,511,137,6,16,55,312141913
20243.0,202411,1171053100,거여1동,176,1234,281,25,3,1,50,231659303
20243.0,202411,1171053200,거여2동,121,733,204,76,83,0,61,406082098
20243.0,202411,1171054000,마천1동,280,1614,451,99,0,0,55,366040463
20243.0,202411,1171055000,마천2동,335,2503,368,35,1,0,51,234997355
20243.0,202411,1171056100,방이1동,304,1766,737,114,155,66,64,322265419
20243.0,202411,1171056200,방이2동,714,5011,960,141,46,72,52,239920799
20243.0,202411,1171056600,오륜동,122,43,352,630,345,0,108,1584508693
20243.0,202411,1171057000,오금동,628,4065,1264,357,63,85,59,293781847
20243.0,202411,1171058000,송파1동,785,5587,1028,120,91,25,48,230387988
20243.0,202411,1171059000,송파2동,239,1429,566,241,60,36,60,431349742
20243.0,202411,1171060000,석촌동,1101,7743,1564,191,23,4,49,233692189
20243.0,202411,1171061000,삼전동,1107,8120,1296,176,19,2,48,206041603
20243.0,202411,1171062000,가락본동,368,2325,719,186,101,34,58,306705931
20243.0,202411,1171063100,가락1동,4,0,48,0,0,0,85,988708333
20243.0,202411,1171063200,가락2동,460,2901,927,215,155,27,57,322360011
20243.0,202411,1171064100,문정1동,387,2671,603,223,159,37,56,323269052
20243.0,202411,1171064200,문정2동,66,0,296,164,288,24,116,1320577273
20243.0,202411,1171064600,장지동,357,2570,870,20,13,0,52,359665487
20243.0,202411,1171064700,위례동,105,599,457,224,0,0,74,775064459
20243.0,202411,1171065000,잠실본동,802,5900,929,138,25,1,47,234213241
20243.0,202411,1171067000,잠실2동,135,240,1110,294,0,0,87,1593767032
20243.0,202411,1171068000,잠실3동,114,182,791,227,119,3,91,1588357988
20243.0,202411,1171069000,잠실4동,66,168,396,120,108,0,93,1406654040
20243.0,202411,1171071000,잠실6동,39,0,228,126,83,76,111,1372751586
20243.0,202411,1171072000,잠실7동,44,0,186,126,156,60,125,1915929924
20243.0,202411,1174051500,강일동,180,1127,802,226,0,0,71,564568969
20243.0,202411,1174052000,상일동,200,988,843,134,139,147,77,640637598
20243.0,202411,1174053000,명일1동,178,973,673,92,11,0,61,354738270
20243.0,202411,1174054000,명일2동,81,251,312,133,88,0,77,606495793
20243.0,202411,1174055000,고덕1동,147,760,534,56,22,12,69,636907618
20243.0,202411,1174056000,고덕2동,115,727,306,12,0,0,56,566947021
20243.0,202411,1174057000,암사1동,675,5060,937,128,1,4,50,203840466
20243.0,202411,1174058000,암사2동,114,748,308,21,16,2,53,308204454
20243.0,202411,1174059000,암사3동,119,608,352,253,83,7,72,508041003
20243.0,202411,1174060000,천호1동,464,3493,926,56,7,0,50,206416585
20243.0,202411,1174061000,천호2동,529,4051,714,73,23,0,48,217529985
20243.0,202411,1174062000,천호3동,230,1604,478,86,1,1,51,234414070
20243.0,202411,1174064000,성내1동,363,2527,830,82,15,85,57,252319568
20243.0,202411,1174065000,성내2동,329,2454,429,30,1,12,48,202618082
20243.0,202411,1174066000,성내3동,460,2829,1026,99,40,2,54,212466670
20243.0,202411,1174068500,길동,618,3958,1788,207,75,13,55,227597799
20243.0,202411,1174070000,둔촌2동,316,1990,814,127,27,15,56,261960069
20244.0,202412,1111051500,청운효자동,323,1533,581,83,91,117,69,276146690
20244.0,202412,1111053000,사직동,89,309,158,54,81,14,73,371237211
20244.0,202412,1111054000,삼청동,9,12,19,5,2,14,111,401044841
20244.0,202412,1111055000,부암동,189,712,662,162,46,130,82,259634651
20244.0,202412,1111056000,평창동,294,527,915,314,472,538,124,480839259
20244.0,202412,1111057000,무악동,47,111,256,108,12,0,82,660258193
20244.0,202412,1111058000,교남동,231,1202,194,24,2,1,50,235058041
20244.0,202412,1111060000,가회동,126,683,78,20,8,41,67,284759882
20244.0,202412,1111061500,종로1?2?3?4가동,9,62,8,2,10,0,49,278382323
20244.0,202412,1111063000,종로5?6가동,10,56,0,0,3,0,42,127248788
20244.0,202412,1111064000,이화동,212,1201,225,15,1,1,47,133464799
20244.0,202412,1111065000,혜화동,308,1681,533,94,43,23,57,189567695
20244.0,202412,1111067000,창신1동,24,147,50,0,0,0,48,210739429
20244.0,202412,1111068000,창신2동,214,1231,87,12,4,1,49,133709885
20244.0,202412,1111069000,창신3동,26,129,91,42,0,0,65,320701236
20244.0,202412,1111070000,숭인1동,44,228,89,34,0,0,58,271960677
20244.0,202412,1111071000,숭인2동,181,1175,239,16,0,0,52,167074058
20244.0,202412,1114052000,소공동,4,32,12,0,0,0,52,489545455
20244.0,202412,1114054000,회현동,19,86,45,14,18,20,85,389399554
20244.0,202412,1114055000,명동,7,34,12,1,5,7,72,355854515
20244.0,202412,1114057000,필동,31,175,54,26,5,5,63,248890227
20244.0,202412,1114058000,장충동,160,1262,78,22,12,28,45,186105513
20244.0,202412,1114059000,광희동,10,61,18,6,0,0,51,193927273
20244.0,202412,1114060500,을지로동,1,0,11,0,0,0,85,457909091
20244.0,202412,1114061500,신당동,36,194,71,3,0,0,49,202648861
20244.0,202412,1114062500,다산동,374,2274,423,116,44,99,64,207881680
20244.0,202412,1114063500,약수동,125,617,398,195,9,0,68,382587628
20244.0,202412,1114064500,청구동,74,346,236,108,1,0,68,433917253
20244.0,202412,1114065000,신당5동,64,398,229,40,0,0,59,382417416
20244.0,202412,1114066500,동화동,59,169,297,115,56,0,83,562530704
20244.0,202412,1114067000,황학동,29,186,79,31,5,0,60,320745114
20244.0,202412,1114068000,중림동,88,427,216,63,2,1,60,368461445
20244.0,202412,1117051000,후암동,370,1811,818,104,84,60,63,292755194
20244.0,202412,1117052000,용산2가동,281,1403,175,10,4,1,49,204859436
20244.0,202412,1117053000,남영동,78,367,154,31,18,2,61,398414266
20244.0,202412,1117055500,청파동,457,2443,584,92,11,3,54,244172572
20244.0,202412,1117056000,원효로1동,125,778,345,99,30,0,55,423991122
20244.0,202412,1117057000,원효로2동,119,657,310,102,34,60,68,462855465
20244.0,202412,1117058000,효창동,187,995,574,119,39,22,63,342185373
20244.0,202412,1117059000,용문동,176,1130,299,90,3,0,54,323872688
20244.0,202412,1117062500,한강로동,81,317,188,97,124,27,72,780899618
20244.0,202412,1117063000,이촌1동,133,201,295,555,204,320,120,1448413885
20244.0,202412,1117064000,이촌2동,80,531,260,31,2,0,61,541443092
20244.0,202412,1117065000,이태원1동,70,221,95,109,85,101,98,632786445
20244.0,202412,1117066000,이태원2동,169,589,320,83,132,77,81,436270648
20244.0,202412,1117068500,한남동,414,1046,592,255,266,918,112,1309674189
20244.0,202412,1117069000,서빙고동,158,463,283,69,162,171,82,931218213
20244.0,202412,1117070000,보광동,144,653,216,18,12,0,53,751925365
20244.0,202412,1120052000,왕십리2동,69,320,285,92,4,0,70,474130064
20244.0,202412,1120053500,왕십리도선동,108,455,555,124,24,0,70,658527615
20244.0,202412,1120054000,마장동,125,921,405,55,50,12,57,313147656
20244.0,202412,1120055000,사근동,102,689,181,19,1,0,44,170903029
20244.0,202412,1120056000,행당1동,84,324,294,99,0,0,68,483661187
20244.0,202412,1120057000,행당2동,97,431,426,269,3,0,79,645518275
20244.0,202412,1120058000,응봉동,215,1258,260,169,0,0,56,269799393
20244.0,202412,1120059000,금호1가동,193,1037,332,125,0,0,54,308385556
20244.0,202412,1120061500,금호2?3가동,227,1192,505,117,0,0,60,365230604
20244.0,202412,1120062000,금호4가동,82,324,376,129,11,0,77,803074557
20244.0,202412,1120064500,옥수동,126,383,544,246,138,65,93,884172349
20244.0,202412,1120065000,성수1가1동,122,686,442,8,18,12,61,736732428
20244.0,202412,1120066000,성수1가2동,68,474,251,18,0,0,57,465824238
20244.0,202412,1120067000,성수2가1동,110,858,290,41,25,1,59,579181643
20244.0,202412,1120069000,성수2가3동,78,473,189,116,0,0,57,394279969
20244.0,202412,1120072000,송정동,68,536,116,18,0,0,50,229184261
20244.0,202412,1120079000,용답동,54,286,91,7,0,0,56,255078831
20244.0,202412,1121571000,화양동,195,1629,174,18,1,0,34,148077507
20244.0,202412,1121573000,군자동,233,1578,444,55,28,3,51,206472588
20244.0,202412,1121574000,중곡1동,249,1645,405,23,14,0,51,188044024
20244.0,202412,1121575000,중곡2동,387,2601,589,23,1,0,50,185506401
20244.0,202412,1121576000,중곡3동,243,1788,263,11,0,0,47,176263103
20244.0,202412,1121577000,중곡4동,623,3997,1109,59,11,0,52,170253171
20244.0,202412,1121578000,능동,170,1292,223,14,4,0,44,203223348
20244.0,202412,1121581000,광장동,193,648,898,128,211,260,93,701037200
20244.0,202412,1121582000,자양1동,368,2684,464,38,5,5,48,208444504
20244.0,202412,1121583000,자양2동,410,2571,668,118,70,33,54,266950759
20244.0,202412,1121584000,자양3동,171,867,722,147,44,11,65,503185054
20244.0,202412,1121584700,자양4동,141,1064,294,30,12,0,47,259534026
20244.0,202412,1121585000,구의1동,421,2897,560,43,2,0,48,182840088
20244.0,202412,1121586000,구의2동,569,3313,1464,130,35,8,59,218482807
20244.0,202412,1121587000,구의3동,319,1905,961,128,69,76,60,306329165
20244.0,202412,1123053600,용신동,212,1333,465,104,16,4,57,263764070
20244.0,202412,1123054500,제기동,276,1738,548,84,7,16,56,199334932
20244.0,202412,1123056000,전농1동,236,1565,449,118,1,2,53,298148257
20244.0,202412,1123057000,전농2동,95,499,280,199,0,0,70,385704055
20244.0,202412,1123060000,답십리1동,123,777,443,98,34,0,64,481259336
20244.0,202412,1123061000,답십리2동,128,649,512,130,2,0,69,367194404
20244.0,202412,1123065000,장안1동,366,3152,1217,255,23,0,58,242312008
20244.0,202412,1123066000,장안2동,278,2403,879,159,15,0,59,269839336
20244.0,202412,1123070500,청량리동,111,618,254,99,22,11,63,259040718
20244.0,202412,1123071000,회기동,79,545,191,29,1,0,54,195644398
20244.0,202412,1123072000,휘경1동,69,442,189,43,0,0,57,269364510
20244.0,202412,1123073000,휘경2동,210,1232,608,176,1,0,59,240740232
20244.0,202412,1123074000,이문1동,142,816,256,106,21,6,52,241674717
20244.0,202412,1123075000,이문2동,83,469,291,150,6,0,69,392500480
20244.0,202412,1126052000,면목2동,247,1960,573,21,1,0,53,169038566
20244.0,202412,1126054000,면목4동,195,1304,344,45,1,0,54,193480097
20244.0,202412,1126055000,면목5동,150,1225,213,16,0,0,51,161532570
20244.0,202412,1126056500,면목본동,490,4236,520,13,2,2,47,161046904
20244.0,202412,1126057000,면목7동,208,1360,559,52,19,0,55,206799710
20244.0,202412,1126057500,면목3?8동,244,1822,527,23,0,0,51,162903032
20244.0,202412,1126058000,상봉1동,237,1671,770,44,1,0,56,232552683
20244.0,202412,1126059000,상봉2동,284,2382,254,21,12,0,41,164323561
20244.0,202412,1126060000,중화1동,270,2075,670,29,0,0,54,176084174
20244.0,202412,1126061000,중화2동,269,2582,253,7,1,0,46,173970731
20244.0,202412,1126062000,묵1동,451,2874,954,451,3,0,58,211861425
20244.0,202412,1126063000,묵2동,246,2143,349,19,7,0,48,179173771
20244.0,202412,1126065500,망우본동,270,1791,696,73,10,0,57,184330011
20244.0,202412,1126066000,망우3동,225,1759,224,3,7,1,49,149287198
20244.0,202412,1126068000,신내1동,196,1463,706,179,18,0,63,274216702
20244.0,202412,1126069000,신내2동,77,485,212,140,62,0,68,356325541
20244.0,202412,1129052500,성북동,279,1315,634,110,108,189,78,313604379
20244.0,202412,1129055500,삼선동,217,1325,632,174,12,0,60,250711937
20244.0,202412,1129057500,동선동,180,1176,428,80,1,6,53,181189828
20244.0,202412,1129058000,돈암1동,90,364,386,123,0,0,68,335447080
20244.0,202412,1129059000,돈암2동,130,526,515,175,197,0,78,419147665
20244.0,202412,1129060000,안암동,131,949,187,114,13,17,56,192016146
20244.0,202412,1129061000,보문동,128,828,394,35,1,0,57,253619175
20244.0,202412,1129062000,정릉1동,129,682,427,98,0,0,64,282449873
20244.0,202412,1129063000,정릉2동,445,2838,1124,127,19,1,61,172918375
20244.0,202412,1129064000,정릉3동,227,1901,531,35,15,2,55,137578168
20244.0,202412,1129065000,정릉4동,375,2178,1179,275,9,2,63,191431798
20244.0,202412,1129066000,길음1동,168,731,885,387,24,0,80,555071069
20244.0,202412,1129068500,길음2동,64,350,223,80,14,13,72,503395171
20244.0,202412,1129070500,종암동,324,2208,761,209,22,0,60,262472736
20244.0,202412,1129071500,월곡1동,165,1084,547,182,0,0,65,327301568
20244.0,202412,1129072500,월곡2동,112,693,344,160,8,0,62,258710010
20244.0,202412,1129076000,장위1동,481,3756,437,21,2,2,50,155488309
20244.0,202412,1129077000,장위2동,202,1368,311,12,2,0,53,179903942
20244.0,202412,1129078000,장위3동,85,506,355,45,0,0,63,326278598
20244.0,202412,1129081000,석관동,402,2693,485,69,72,12,51,200562779
20244.0,202412,1130553400,삼양동,389,2708,604,63,0,0,54,154930571
20244.0,202412,1130553500,미아동,445,3292,402,19,11,1,48,135422312
20244.0,202412,1130554500,송중동,518,3187,768,122,2,0,54,173873411
20244.0,202412,1130555500,송천동,374,2363,451,42,0,1,51,191442343
20244.0,202412,1130557500,삼각산동,132,460,695,382,0,0,84,526437193
20244.0,202412,1130559500,번1동,202,1605,199,0,1,0,49,128086833
20244.0,202412,1130560300,번2동,501,3742,177,18,1,0,45,101304348
20244.0,202412,1130560800,번3동,90,672,315,30,6,0,58,229654462
20244.0,202412,1130561500,수유1동,472,3733,556,16,1,0,50,125457938
20244.0,202412,1130562500,수유2동,382,3108,508,79,2,0,52,139567075
20244.0,202412,1130563500,수유3동,389,3189,317,13,2,0,50,125310129
20244.0,202412,1130564500,우이동,545,3902,829,175,59,25,58,144599549
20244.0,202412,1130566000,인수동,770,5868,1053,125,63,4,54,133012223
20244.0,202412,1132051100,창1동,171,1206,537,119,101,31,66,259467213
20244.0,202412,1132051200,창2동,456,3970,809,40,6,1,53,155108707
20244.0,202412,1132051300,창3동,179,1369,193,6,0,0,50,134179521
20244.0,202412,1132051400,창4동,100,478,533,92,84,0,75,445354697
20244.0,202412,1132051500,창5동,223,1435,515,177,54,24,59,240547350
20244.0,202412,1132052100,도봉1동,420,3456,366,7,21,0,49,107137629
20244.0,202412,1132052200,도봉2동,125,618,623,60,0,0,65,251620881
20244.0,202412,1132066000,쌍문1동,382,3423,647,66,46,2,54,142247864
20244.0,202412,1132067000,쌍문2동,291,2406,457,6,0,16,53,136819848
20244.0,202412,1132068000,쌍문3동,240,1917,426,43,1,0,54,148931274
20244.0,202412,1132068100,쌍문4동,113,624,574,12,0,12,64,226052436
20244.0,202412,1132069000,방학1동,286,2222,486,166,109,0,58,194926966
20244.0,202412,1132070000,방학2동,403,3632,467,1,7,0,49,115891080
20244.0,202412,1132071000,방학3동,131,583,761,85,40,0,71,252092055
20244.0,202412,1135056000,월계1동,293,1871,463,100,1,0,54,174087257
20244.0,202412,1135057000,월계2동,134,899,501,120,34,0,65,314200953
20244.0,202412,1135058000,월계3동,106,836,247,49,35,0,60,403325496
20244.0,202412,1135059500,공릉1동,376,2489,1044,78,7,0,56,179781904
20244.0,202412,1135060000,공릉2동,264,1390,1058,277,85,0,67,298785366
20244.0,202412,1135061100,하계1동,137,712,522,190,139,0,71,319439476
20244.0,202412,1135061200,하계2동,68,393,290,114,0,0,70,430000223
20244.0,202412,1135061900,중계본동,190,995,503,323,75,0,70,302852523
20244.0,202412,1135062100,중계1동,79,302,430,136,7,0,78,588563712
20244.0,202412,1135062400,중계4동,73,433,357,22,0,0,64,296200668
20244.0,202412,1135062500,중계2?3동,90,768,190,45,11,0,56,319511608
20244.0,202412,1135063000,상계1동,299,1991,967,185,110,2,63,227647807
20244.0,202412,1135064000,상계2동,160,1056,430,35,35,0,57,214606401
20244.0,202412,1135066500,상계3?4동,255,1869,587,68,0,0,55,197056774
20244.0,202412,1135067000,상계5동,238,1869,378,2,0,0,51,146806589
20244.0,202412,1135069500,상계6?7동,153,1408,412,8,0,0,56,391339869
20244.0,202412,1135070000,상계8동,73,789,87,0,0,0,54,334857306
20244.0,202412,1135071000,상계9동,71,539,313,0,0,0,59,354541080
20244.0,202412,1135072000,상계10동,52,444,132,48,0,0,62,427110577
20244.0,202412,1138051000,녹번동,701,4657,1434,89,16,4,54,194168619
20244.0,202412,1138052000,불광1동,704,4028,1432,231,29,2,55,213958560
20244.0,202412,1138053000,불광2동,700,5120,870,52,14,12,50,142334183
20244.0,202412,1138055100,갈현1동,565,3496,1102,49,4,0,54,208463816
20244.0,202412,1138055200,갈현2동,732,5229,1344,100,14,5,53,153952135
20244.0,202412,1138056000,구산동,784,5143,1890,160,22,0,56,151231930
20244.0,202412,1138057000,대조동,605,4131,885,50,5,0,50,149585430
20244.0,202412,1138058000,응암1동,472,2955,983,46,26,0,55,167372789
20244.0,202412,1138059000,응암2동,221,1443,572,92,5,0,58,279039358
20244.0,202412,1138060000,응암3동,577,3607,541,28,6,2,49,132152795
20244.0,202412,1138062500,역촌동,1242,8321,2567,66,29,7,54,155478218
20244.0,202412,1138063100,신사1동,639,4456,1342,77,6,0,55,162425905
20244.0,202412,1138063200,신사2동,368,2405,731,36,2,3,53,156384400
20244.0,202412,1138064000,증산동,261,1352,885,73,2,0,60,264412580
20244.0,202412,1138065000,수색동,91,534,208,74,3,0,57,285969087
20244.0,202412,1138069000,진관동,377,719,1679,899,610,350,97,532753479
20244.0,202412,1141052000,천연동,107,554,269,140,5,0,63,397400487
20244.0,202412,1141055500,북아현동,108,501,381,34,7,12,64,602036398
20244.0,202412,1141056500,충현동,259,1125,852,192,51,29,69,381899901
20244.0,202412,1141058500,신촌동,218,1533,409,71,14,2,49,177165248
20244.0,202412,1141061500,연희동,661,3783,1280,318,118,131,66,207240534
20244.0,202412,1141062000,홍제1동,337,1786,1010,193,16,11,62,217602474
20244.0,202412,1141064000,홍제3동,180,1174,361,42,5,0,55,167360192
20244.0,202412,1141065500,홍제2동,118,600,496,116,13,0,67,314983342
20244.0,202412,1141066000,홍은1동,191,976,569,130,57,0,61,233400398
20244.0,202412,1141068500,홍은2동,642,4017,1284,146,156,113,60,154661428
20244.0,202412,1141069000,남가좌1동,71,214,452,63,6,11,80,679160100
20244.0,202412,1141070000,남가좌2동,301,1887,546,129,1,1,54,227969844
20244.0,202412,1141071000,북가좌1동,188,865,625,104,19,0,65,410754253
20244.0,202412,1141072000,북가좌2동,872,5602,1521,103,0,11,54,167757926
20244.0,202412,1144055500,아현동,106,484,393,176,4,12,76,921140791
20244.0,202412,1144056500,공덕동,415,2211,715,247,26,1,57,396354330
20244.0,202412,1144058500,도화동,122,478,415,226,116,25,77,517528938
20244.0,202412,1144059000,용강동,136,868,319,182,70,0,64,497352990
20244.0,202412,1144060000,대흥동,73,502,108,14,0,1,41,290729719
20244.0,202412,1144061000,염리동,99,598,168,32,0,0,49,314172668
20244.0,202412,1144063000,신수동,205,1190,640,126,11,13,60,385870186
20244.0,202412,1144065500,서강동,317,1809,851,122,65,42,57,361808135
20244.0,202412,1144066000,서교동,471,3337,802,90,46,11,51,212792253
20244.0,202412,1144068000,합정동,523,3397,817,89,16,5,49,226954603
20244.0,202412,1144069000,망원1동,511,3563,658,131,6,1,48,212810124
20244.0,202412,1144070000,망원2동,415,2713,711,81,8,0,50,204295370
20244.0,202412,1144071000,연남동,388,2408,763,89,13,5,50,208713210
20244.0,202412,1144072000,성산1동,568,3499,1231,120,44,8,55,188218762
20244.0,202412,1144073000,성산2동,363,2571,700,109,1,0,53,254866913
20244.0,202412,1144074000,상암동,190,1052,727,361,0,0,66,476838167
20244.0,202412,1147051000,목1동,102,495,424,137,82,10,74,796337543
20244.0,202412,1147052000,목2동,785,5568,1186,125,101,6,53,188087838
20244.0,202412,1147053000,목3동,453,3404,581,64,19,4,52,184229085
20244.0,202412,1147054000,목4동,505,3204,1017,89,46,5,55,189827888
20244.0,202412,1147055000,목5동,191,327,1229,376,353,7,100,1342723822
20244.0,202412,1147056000,신월1동,380,3089,466,6,2,0,49,125505363
20244.0,202412,1147057000,신월2동,358,2480,1118,77,2,0,56,169126179
20244.0,202412,1147058000,신월3동,231,1889,280,11,0,0,46,114670938
20244.0,202412,1147059000,신월4동,278,2000,1031,13,0,0,57,168479350
20244.0,202412,1147060000,신월5동,299,2110,695,38,7,1,53,141762970
20244.0,202412,1147061000,신월6동,133,811,469,32,0,0,57,274722385
20244.0,202412,1147061100,신월7동,616,4788,204,0,0,0,42,100738599
20244.0,202412,1147062000,신정1동,116,394,360,443,85,0,83,857356012
20244.0,202412,1147063000,신정2동,99,437,487,133,0,0,65,447255961
20244.0,202412,1147064000,신정3동,335,2020,1080,320,12,0,65,361746184
20244.0,202412,1147065000,신정4동,745,5227,1413,93,2,0,52,157597172
20244.0,202412,1147067000,신정6동,83,168,310,395,91,29,97,1106384082
